,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,credit,Decile,TotalHP
23744,0,0,0,1,162000,4,4,1,2,1,1,1,0,14,3,2,7,3
23745,0,0,1,1,67500,4,1,1,1,1,0,0,0,10,3,0,4,1
23746,1,1,1,2,247500,4,2,1,1,1,0,0,0,4,4,2,8,1
23747,0,0,1,2,126000,0,1,1,1,1,0,0,1,10,4,2,7,1
23748,1,0,1,0,112500,4,4,2,1,1,0,0,0,4,1,1,6,1
23749,1,1,0,2,225000,4,4,1,1,1,0,1,0,10,4,1,8,2
23750,0,0,0,0,216000,4,4,2,1,1,1,0,0,1,1,2,8,2
23751,0,1,0,0,207000,4,1,1,1,1,1,1,0,5,2,2,8,3
23752,0,0,1,1,405000,1,4,1,1,1,0,0,0,18,3,0,8,1
23753,0,0,1,1,585000,0,1,3,1,1,0,0,0,10,2,2,8,1
23754,1,0,1,0,180000,2,4,1,1,1,0,0,0,8,2,2,8,1
23755,0,1,1,0,202500,4,1,3,1,1,1,1,0,0,1,1,8,3
23756,0,0,1,0,180000,4,1,3,1,1,0,0,0,11,1,2,8,1
23757,0,0,0,0,225000,4,1,1,2,1,1,0,0,18,2,2,8,2
23758,1,1,0,0,225000,0,4,1,1,1,0,0,0,18,2,2,8,1
23759,0,0,1,0,270000,1,4,4,1,1,0,0,0,18,1,0,8,1
23760,1,1,0,0,202500,4,4,1,1,1,0,0,0,4,2,0,8,1
23761,0,0,1,0,99000,4,4,1,1,1,1,0,0,14,2,2,6,2
23762,0,0,1,0,157500,4,4,1,1,1,0,1,0,1,2,2,7,2
23763,0,0,1,0,360000,4,1,1,1,1,0,0,0,10,2,2,8,1
23764,0,0,0,1,67500,4,4,1,1,1,0,0,0,8,3,2,4,1
23765,0,0,0,0,90000,4,4,1,1,1,0,1,0,18,2,1,6,2
23766,0,0,0,0,225000,0,1,1,5,1,0,0,0,18,2,1,8,1
23767,0,1,1,1,157500,4,4,0,1,1,0,0,0,10,3,2,7,1
23768,1,1,1,0,270000,0,4,1,1,1,0,0,0,18,2,2,8,1
23769,0,0,1,0,135000,1,4,4,1,1,0,0,0,18,1,2,7,1
23770,0,0,0,0,135000,4,4,1,1,1,1,0,0,8,2,2,7,2
23771,0,0,1,0,279000,1,4,1,1,1,0,1,0,18,2,2,8,2
23772,1,1,0,0,292500,1,4,1,1,1,0,0,0,18,2,1,8,1
23773,1,1,0,2,180000,0,1,1,1,1,1,1,0,14,4,1,8,3
23774,0,0,1,0,148500,1,4,1,1,1,0,0,0,18,2,2,7,1
23775,1,1,0,2,247500,4,4,1,5,1,0,0,0,4,4,1,8,1
23776,0,0,1,2,157500,4,4,1,1,1,0,0,0,8,4,1,7,1
23777,0,0,1,0,292500,0,1,0,1,1,0,0,0,8,2,2,8,1
23778,1,1,1,0,180000,4,4,1,1,1,1,1,0,10,2,2,8,3
23779,1,1,1,0,135000,4,4,1,5,1,0,0,0,3,2,1,7,1
23780,0,0,1,0,76500,4,4,1,1,1,1,1,0,10,2,2,5,3
23781,0,0,1,0,202500,4,2,3,1,1,0,0,0,3,1,1,8,1
23782,0,0,0,4,67500,4,4,1,1,1,0,1,0,18,6,2,4,2
23783,0,0,1,0,180000,1,4,0,1,1,0,1,0,18,2,0,8,2
23784,1,0,1,0,112500,0,4,0,1,1,0,0,0,8,2,1,6,1
23785,0,0,0,0,112500,1,4,4,1,1,0,0,0,18,1,2,6,1
23786,0,1,1,0,180000,1,4,1,1,1,0,0,0,18,2,2,8,1
23787,1,1,0,2,157500,0,4,0,1,1,1,1,0,14,4,2,7,3
23788,1,1,1,2,112500,4,4,1,1,1,1,0,0,11,4,2,6,2
23789,0,0,1,0,157500,1,4,4,1,1,0,0,1,18,1,2,7,1
23790,1,0,1,0,135000,4,1,1,5,1,1,1,0,18,2,0,7,3
23791,1,1,1,1,135000,0,4,0,1,1,1,1,0,9,3,2,7,3
23792,1,1,0,0,99000,1,1,1,1,1,0,1,0,18,2,2,6,2
23793,1,0,1,0,270000,4,1,2,1,1,0,0,0,10,1,2,8,1
23794,1,0,0,0,279000,2,1,3,1,1,0,0,0,3,1,2,8,1
23795,0,1,1,1,135000,4,4,1,1,1,0,1,0,14,3,2,7,2
23796,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,2,8,2
23797,1,0,1,0,112500,4,1,0,1,1,0,0,0,16,2,2,6,1
23798,0,0,1,0,90000,0,4,1,1,1,0,0,0,14,2,1,6,1
23799,1,0,1,0,135000,4,2,3,5,1,0,0,0,2,1,2,7,1
23800,0,0,1,0,171000,0,4,1,1,1,0,0,0,1,2,0,7,1
23801,0,0,1,0,270000,4,1,1,1,1,1,0,0,0,2,0,8,2
23802,1,1,0,0,247500,4,2,3,1,1,1,0,0,10,1,1,8,2
23803,1,0,1,0,148500,4,1,2,1,1,0,1,1,10,1,2,7,2
23804,0,0,1,0,112500,4,4,1,1,1,0,1,0,10,2,2,6,2
23805,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,2,7,2
23806,0,0,1,1,135000,0,4,4,2,1,0,0,0,3,2,2,7,1
23807,0,1,1,0,81000,2,1,1,1,1,0,0,0,3,2,1,5,1
23808,0,1,1,0,225000,4,2,1,1,1,0,1,0,10,2,2,8,2
23809,0,1,1,0,90000,1,4,1,1,1,0,1,0,18,2,2,6,2
23810,0,0,1,1,112500,4,4,1,1,1,0,0,1,3,3,1,6,1
23811,0,1,1,0,202500,4,4,1,1,1,1,1,0,3,2,1,8,3
23812,0,0,0,0,135000,0,1,1,1,1,0,1,0,0,2,2,7,2
23813,1,1,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
23814,0,1,1,0,225000,4,4,1,1,1,0,0,0,2,2,2,8,1
23815,1,1,0,0,135000,4,4,3,1,1,1,0,0,4,1,2,7,2
23816,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
23817,1,0,0,0,135000,4,4,1,1,1,1,0,0,8,2,2,7,2
23818,0,0,1,0,54000,4,4,1,1,1,1,1,0,18,2,2,3,3
23819,1,0,0,2,202500,4,4,0,1,1,1,1,0,18,4,1,8,3
23820,0,0,1,1,99000,4,4,1,1,1,1,0,0,14,3,2,6,2
23821,0,1,0,0,180000,2,4,1,1,1,0,0,0,3,2,2,8,1
23822,0,1,1,2,450000,4,4,1,1,1,0,0,0,3,4,1,8,1
23823,1,0,0,0,270000,4,4,0,1,1,1,0,0,2,2,1,8,2
23824,0,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,1,8,1
23825,1,1,1,0,166500,4,4,1,1,1,0,0,0,18,2,2,7,1
23826,1,1,1,1,180000,4,2,1,1,1,0,0,1,8,3,0,8,1
23827,0,0,0,1,121500,4,4,1,1,1,0,0,0,14,3,1,7,1
23828,0,0,1,0,112500,4,4,1,1,1,0,0,0,18,2,2,6,1
23829,0,1,1,1,225000,0,1,2,1,1,0,0,1,8,2,2,8,1
23830,0,0,0,0,306000,0,1,1,1,1,0,0,0,10,2,1,8,1
23831,0,1,1,0,315000,1,4,3,1,1,0,0,0,18,1,2,8,1
23832,0,0,0,2,225000,4,4,1,5,1,0,0,0,14,4,2,8,1
23833,0,1,1,1,81000,4,1,1,1,1,1,1,0,3,3,2,5,3
23834,0,1,1,0,445500,0,1,1,1,1,0,0,0,10,2,2,8,1
23835,1,0,0,0,135000,0,4,2,1,1,0,0,0,8,1,0,7,1
23836,0,0,1,0,99000,2,1,1,1,1,1,1,0,8,2,2,6,3
23837,0,0,0,0,135000,2,1,3,1,1,1,0,0,0,1,2,7,2
23838,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,2,8,2
23839,1,1,1,0,270000,4,1,1,1,1,0,1,0,18,2,2,8,2
23840,1,1,0,0,157500,4,2,1,5,1,1,0,0,4,2,2,7,2
23841,0,0,1,0,202500,4,4,0,1,1,0,0,0,3,2,2,8,1
23842,0,0,0,0,49500,1,1,1,2,1,0,0,0,18,2,2,2,1
23843,0,0,0,0,157500,4,1,1,1,1,0,0,0,3,2,1,7,1
23844,0,0,0,0,76500,1,4,1,1,1,0,1,0,18,2,1,5,2
23845,1,1,1,1,112500,4,4,1,1,1,1,0,1,4,3,2,6,2
23846,1,0,1,1,90000,4,4,3,1,1,1,0,0,8,2,0,6,2
23847,0,1,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
23848,1,1,1,0,157500,0,4,1,1,1,0,1,0,14,2,2,7,2
23849,0,0,1,1,112500,4,4,1,1,1,0,1,1,14,3,2,6,2
23850,1,1,0,0,292500,4,4,1,1,1,0,1,0,4,2,2,8,2
23851,0,0,1,1,405000,2,1,1,1,1,0,0,0,3,3,2,8,1
23852,0,0,0,0,211500,4,4,1,1,1,0,0,0,1,2,2,8,1
23853,0,1,1,0,180000,0,1,1,1,1,0,0,0,3,2,2,8,1
23854,0,0,1,0,216000,1,4,1,1,1,0,0,0,18,2,2,8,1
23855,0,1,0,0,135000,4,4,1,1,1,0,1,0,3,2,0,7,2
23856,0,0,1,0,247500,0,1,3,1,1,1,1,0,8,1,1,8,3
23857,0,1,1,0,157500,4,4,0,1,1,0,0,0,0,2,2,7,1
23858,1,1,0,0,126000,4,4,1,1,1,0,1,0,16,2,2,7,2
23859,0,0,1,0,202500,4,4,2,1,1,0,0,0,1,1,2,8,1
23860,0,0,0,0,211500,4,4,1,1,1,1,1,0,18,2,1,8,3
23861,0,0,1,0,243000,1,4,1,1,1,0,0,0,18,2,1,8,1
23862,0,0,1,0,121500,1,4,1,1,1,0,1,0,18,2,1,7,2
23863,0,0,1,1,112500,4,4,3,1,1,1,0,0,15,2,2,6,2
23864,1,1,1,0,83250,4,4,1,1,1,1,1,1,18,2,2,5,3
23865,1,1,0,0,261000,2,1,1,2,1,0,0,0,3,2,0,8,1
23866,0,0,1,0,67500,1,4,4,1,1,0,1,0,18,1,1,4,2
23867,0,0,1,0,67500,4,4,3,1,1,0,0,0,0,1,2,4,1
23868,1,1,0,0,157500,4,4,3,1,1,1,0,1,8,1,1,7,2
23869,0,1,1,0,180000,0,1,1,1,1,0,0,0,3,2,2,8,1
23870,1,1,1,1,144000,4,4,1,1,1,0,0,0,8,3,2,7,1
23871,1,1,0,1,225000,4,4,3,1,1,0,1,0,18,2,2,8,2
23872,1,1,1,2,225000,0,4,1,1,1,0,0,0,8,4,0,8,1
23873,1,1,0,1,225000,4,4,1,1,1,0,0,0,8,3,1,8,1
23874,1,1,1,0,202500,0,4,1,1,1,0,1,0,16,2,1,8,2
23875,0,0,0,0,175500,4,4,1,1,1,1,0,0,18,2,2,7,2
23876,1,1,1,3,270000,0,4,1,1,1,0,1,0,8,5,2,8,2
23877,1,0,1,0,90000,4,4,1,1,1,0,0,0,4,2,0,6,1
23878,0,1,1,1,54000,4,4,1,1,1,0,0,0,18,3,2,3,1
23879,0,0,1,0,103500,0,4,1,1,1,1,1,0,14,2,2,6,3
23880,0,0,1,0,112500,1,4,1,1,1,0,1,0,18,2,2,6,2
23881,0,0,1,0,135000,0,2,1,1,1,0,0,1,18,2,2,7,1
23882,0,0,0,2,225000,2,1,1,5,1,0,0,0,3,4,2,8,1
23883,0,0,0,0,144000,1,4,1,1,1,0,1,0,18,2,2,7,2
23884,0,1,1,0,382500,4,4,3,1,1,1,0,0,8,1,2,8,2
23885,0,0,1,1,135000,4,4,1,1,1,1,1,0,8,3,1,7,3
23886,1,1,0,0,148500,4,4,1,1,1,0,1,0,8,2,1,7,2
23887,1,1,0,0,225000,4,1,1,1,1,1,1,0,18,2,2,8,3
23888,1,0,1,1,900000,4,4,1,1,1,0,0,0,8,3,2,8,1
23889,0,0,1,0,90000,4,1,3,1,1,0,0,1,3,1,0,6,1
23890,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,0,7,2
23891,1,1,1,1,292500,0,1,1,1,1,0,0,0,18,3,0,8,1
23892,1,1,1,0,180000,4,1,1,5,1,0,0,0,8,2,2,8,1
23893,0,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,0,7,1
23894,0,0,1,2,67500,2,2,1,5,1,0,0,0,3,4,2,4,1
23895,0,0,1,0,90000,4,4,2,1,1,0,0,0,18,1,2,6,1
23896,0,0,1,1,225000,0,1,3,1,1,0,0,0,18,2,1,8,1
23897,1,1,1,0,270000,0,1,1,1,1,1,1,0,10,2,2,8,3
23898,0,0,1,2,225000,0,4,0,1,1,0,0,0,8,4,2,8,1
23899,1,1,1,0,315000,1,1,1,1,1,0,0,0,18,2,2,8,1
23900,0,1,0,0,76500,1,4,1,1,1,0,0,0,18,2,2,5,1
23901,1,1,0,0,292500,1,4,1,1,1,0,0,0,18,2,1,8,1
23902,0,0,1,0,81000,4,1,1,1,1,0,0,0,18,2,2,5,1
23903,0,0,1,0,247500,1,4,3,1,1,0,0,0,18,1,2,8,1
23904,0,0,1,0,99000,1,1,2,1,1,0,0,0,18,1,2,6,1
23905,0,0,1,2,135000,0,3,0,5,1,1,0,0,14,4,1,7,2
23906,0,0,1,0,270000,0,4,0,1,1,0,0,0,14,2,2,8,1
23907,0,0,1,1,157500,4,2,3,5,1,0,0,0,3,2,0,7,1
23908,1,0,1,1,117000,0,4,0,1,1,0,0,0,8,3,1,6,1
23909,0,0,1,0,90000,1,4,1,1,1,0,0,0,18,2,2,6,1
23910,1,1,1,1,270000,1,4,1,1,1,0,0,0,18,3,2,8,1
23911,0,0,1,0,135000,0,4,4,0,1,0,0,0,14,1,2,7,1
23912,0,0,1,0,99000,4,4,1,1,1,0,0,0,14,2,2,6,1
23913,0,1,1,2,90000,2,4,1,1,1,0,0,0,2,4,1,6,1
23914,0,0,0,0,202500,4,1,0,1,1,1,1,0,3,2,2,8,3
23915,0,0,1,1,135000,4,2,1,1,1,0,0,0,18,3,2,7,1
23916,1,1,1,0,315000,0,1,1,1,1,0,0,0,10,2,1,8,1
23917,0,0,1,1,157500,4,4,1,1,1,0,0,0,3,3,2,7,1
23918,1,0,1,0,148500,4,4,3,1,1,0,0,0,8,1,1,7,1
23919,0,1,0,0,117000,1,4,1,1,1,0,0,0,18,2,0,6,1
23920,0,1,1,3,157500,4,1,1,1,1,0,0,0,3,5,1,7,1
23921,1,0,0,0,135000,4,4,0,1,1,1,1,0,4,2,2,7,3
23922,0,0,0,0,121500,4,4,3,1,1,0,1,0,14,1,2,7,2
23923,0,0,0,0,270000,4,1,1,1,1,1,1,0,0,2,2,8,3
23924,0,1,1,1,292500,4,4,2,5,1,0,0,0,14,2,2,8,1
23925,0,0,1,0,67500,1,4,1,1,1,0,0,0,18,2,2,4,1
23926,1,1,0,1,135000,4,4,1,1,1,1,0,0,4,3,2,7,2
23927,0,0,1,0,135000,0,4,1,1,1,0,0,0,17,2,1,7,1
23928,0,0,1,0,450000,0,1,1,1,1,0,0,0,18,2,2,8,1
23929,1,0,0,2,360000,4,1,1,4,1,0,0,0,3,4,2,8,1
23930,0,0,0,0,234000,4,1,3,1,1,0,0,0,10,1,2,8,1
23931,0,0,1,0,238500,4,4,1,1,1,0,0,0,6,2,2,8,1
23932,0,0,0,0,94500,1,4,1,1,1,0,1,0,18,2,2,6,2
23933,0,0,1,1,315000,2,4,0,1,1,0,0,1,3,3,2,8,1
23934,0,1,1,0,157500,4,4,1,1,1,0,1,0,18,2,2,7,2
23935,0,0,1,1,337500,0,1,3,1,1,0,0,0,0,2,2,8,1
23936,1,1,1,0,225000,4,4,1,1,1,0,0,0,18,2,0,8,1
23937,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,2,6,2
23938,0,0,0,0,117000,4,4,1,2,1,0,0,0,14,2,2,6,1
23939,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,2,5,1
23940,0,0,1,0,56700,1,4,1,1,1,0,0,0,18,2,2,3,1
23941,0,0,1,0,207000,0,4,3,1,1,0,0,0,14,1,2,8,1
23942,0,0,0,1,108000,4,4,2,1,1,0,1,0,18,2,1,6,2
23943,0,0,1,2,67500,4,4,1,1,1,1,1,0,8,4,0,4,3
23944,0,0,1,0,315000,0,4,1,1,1,0,0,0,18,2,2,8,1
23945,1,1,1,0,315000,4,4,1,1,1,0,0,0,18,2,2,8,1
23946,0,0,1,0,157500,0,4,3,1,1,1,1,0,8,1,2,7,3
23947,0,1,0,0,81000,0,2,1,1,1,1,0,0,18,2,2,5,2
23948,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
23949,0,1,1,0,135000,2,4,1,1,1,1,1,1,10,2,2,7,3
23950,1,1,1,2,292500,4,4,1,1,1,0,0,0,8,4,0,8,1
23951,0,0,0,0,121500,4,4,1,1,1,0,0,0,18,2,2,7,1
23952,1,0,1,1,112500,2,4,1,1,1,0,0,0,8,3,2,6,1
23953,0,1,1,0,135000,0,1,1,1,1,0,0,0,8,2,2,7,1
23954,0,0,0,1,159750,0,1,0,1,1,1,1,0,3,3,2,7,3
23955,0,0,1,0,90000,1,4,3,1,1,0,1,0,18,1,0,6,2
23956,0,0,1,0,94500,1,4,4,1,1,0,0,0,18,1,0,6,1
23957,0,0,0,0,225000,1,1,1,1,1,0,0,1,18,2,2,8,1
23958,1,1,1,2,126000,4,4,1,1,1,1,1,0,4,4,2,7,3
23959,0,1,1,2,112500,2,4,0,1,1,0,1,0,6,4,2,6,2
23960,0,0,1,1,135000,4,4,1,4,1,0,0,0,11,3,2,7,1
23961,1,1,1,0,144000,0,1,1,1,1,0,1,0,10,2,2,7,2
23962,1,0,1,0,112500,0,4,3,1,1,0,0,1,16,1,1,6,1
23963,1,0,0,0,225000,0,1,1,5,1,1,0,0,10,2,2,8,2
23964,1,1,0,1,202500,4,4,1,5,1,0,1,0,14,3,2,8,2
23965,1,0,1,1,270000,0,4,1,1,1,0,0,0,8,3,2,8,1
23966,0,0,1,0,157500,1,4,1,1,1,0,0,0,18,2,0,7,1
23967,0,1,0,0,67500,4,4,1,1,1,1,0,0,18,2,2,4,2
23968,1,1,1,1,202500,0,4,1,1,1,0,1,0,18,3,1,8,2
23969,1,0,1,0,180000,0,4,1,1,1,0,0,0,8,2,1,8,1
23970,0,0,1,0,261000,0,4,2,1,1,0,1,0,6,1,2,8,2
23971,1,1,1,0,270000,4,3,2,1,1,1,0,0,8,1,1,8,2
23972,1,1,1,2,225000,4,1,1,1,1,0,0,0,4,4,0,8,1
23973,0,1,1,1,202500,0,4,1,1,1,0,0,0,8,3,2,8,1
23974,0,1,1,3,135000,4,4,1,1,1,0,0,0,0,5,2,7,1
23975,1,1,1,0,180000,4,1,1,1,1,0,0,0,18,2,2,8,1
23976,0,1,1,1,112500,0,1,0,1,1,0,0,1,3,3,2,6,1
23977,0,0,1,0,112500,2,4,1,1,1,0,0,1,11,2,2,6,1
23978,0,1,0,0,144000,4,4,4,1,1,0,0,0,5,1,2,7,1
23979,0,0,1,2,81000,4,4,1,1,1,0,1,0,18,4,2,5,2
23980,0,1,0,0,153000,1,4,4,1,1,0,1,0,18,1,2,7,2
23981,1,0,0,1,130500,4,2,1,4,1,1,1,0,18,3,2,7,3
23982,0,0,0,0,135000,4,4,1,1,1,0,1,0,18,2,0,7,2
23983,0,0,1,0,180000,4,2,3,1,1,0,0,0,14,1,1,8,1
23984,1,0,1,0,270000,0,4,3,1,1,0,0,0,8,1,1,8,1
23985,0,0,0,0,112500,0,4,1,1,1,1,1,0,6,2,2,6,3
23986,0,0,1,0,126000,1,4,1,1,1,0,0,0,18,2,0,7,1
23987,1,1,1,0,450000,0,1,3,1,1,0,0,1,14,1,2,8,1
23988,0,0,0,0,33300,1,4,1,3,1,0,0,0,18,2,2,1,1
23989,1,1,0,0,270000,4,2,3,5,1,0,0,0,18,1,0,8,1
23990,1,1,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
23991,1,0,1,0,112500,4,4,1,1,1,0,0,0,10,2,2,6,1
23992,0,0,0,2,225000,4,4,1,1,1,0,0,0,11,4,1,8,1
23993,1,1,0,0,337500,4,4,3,5,1,0,0,0,3,1,2,8,1
23994,0,1,1,0,225000,1,4,1,1,1,0,0,0,18,2,1,8,1
23995,0,0,1,0,225000,4,4,1,1,1,0,0,0,18,2,2,8,1
23996,1,0,0,0,144000,0,2,3,4,1,1,0,0,16,1,0,7,2
23997,0,1,1,0,207000,2,1,1,1,1,0,0,0,11,2,2,8,1
23998,1,1,1,0,112500,4,4,3,1,1,0,0,0,18,1,0,6,1
23999,0,0,1,0,225000,4,4,4,1,1,0,0,0,14,1,2,8,1
24000,1,1,0,2,270000,4,4,1,1,1,1,0,0,10,4,2,8,2
24001,0,0,0,0,49500,1,1,1,2,1,0,0,0,18,2,2,2,1
24002,1,1,0,0,252000,4,4,1,1,1,0,0,0,6,2,2,8,1
24003,0,0,1,1,225000,0,4,1,1,1,0,0,0,13,3,2,8,1
24004,0,0,1,0,67500,1,4,3,1,1,0,1,0,18,1,0,4,2
24005,0,0,1,1,256500,2,1,1,1,1,0,1,0,10,3,2,8,2
24006,0,0,0,0,135000,1,4,1,1,1,0,0,0,18,2,1,7,1
24007,0,0,0,3,180000,4,1,1,1,1,0,0,0,3,5,2,8,1
24008,0,1,0,0,427500,0,1,3,5,1,0,0,0,18,1,1,8,1
24009,0,1,1,0,112500,4,4,1,1,1,1,1,0,0,2,2,6,3
24010,0,1,1,0,112500,4,4,1,1,1,1,1,0,8,2,2,6,3
24011,1,0,0,0,135000,4,4,1,1,1,1,0,0,4,2,2,7,2
24012,0,0,1,0,67500,4,4,1,1,1,0,0,1,8,2,2,4,1
24013,1,1,1,1,202500,4,4,1,1,1,1,0,0,18,3,2,8,2
24014,0,0,0,0,144000,4,4,1,1,1,0,1,0,8,2,2,7,2
24015,1,0,1,0,135000,4,4,1,1,1,0,1,0,10,2,2,7,2
24016,0,0,1,0,157500,1,4,1,1,1,0,1,0,18,2,2,7,2
24017,0,0,0,0,270000,4,4,1,1,1,1,1,0,4,2,2,8,3
24018,0,0,0,0,157500,4,2,1,1,1,1,0,0,10,2,2,7,2
24019,0,1,1,0,211500,4,1,1,1,1,0,0,0,0,2,2,8,1
24020,0,0,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
24021,0,0,0,0,130500,1,4,2,1,1,0,0,0,18,1,1,7,1
24022,0,0,0,2,144000,4,4,1,1,1,1,1,0,6,4,0,7,3
24023,0,0,1,1,324000,2,1,1,1,1,0,0,0,10,3,2,8,1
24024,0,0,1,0,67500,4,4,3,5,1,0,0,0,6,1,2,4,1
24025,0,1,1,0,225000,4,1,0,1,1,0,0,0,14,2,0,8,1
24026,0,1,0,1,225000,4,1,0,1,1,1,1,0,3,3,1,8,3
24027,0,0,0,0,270000,1,4,1,1,1,0,0,0,18,2,2,8,1
24028,0,0,1,0,135000,0,4,1,1,1,0,0,0,0,2,2,7,1
24029,0,0,0,1,121500,4,4,0,1,1,1,0,0,3,3,2,7,2
24030,0,0,1,1,90000,4,4,1,1,1,1,1,0,18,3,1,6,3
24031,0,1,0,1,315000,0,1,1,1,1,0,0,0,0,3,2,8,1
24032,0,0,1,0,144000,4,4,1,1,1,1,1,0,8,2,2,7,3
24033,1,1,0,0,121500,4,4,3,1,1,1,0,0,8,1,2,7,2
24034,0,0,0,1,112500,0,1,1,1,1,0,0,0,14,3,1,6,1
24035,0,0,1,0,216000,4,1,1,5,1,0,1,0,3,2,2,8,2
24036,1,1,0,0,225000,0,4,1,4,1,1,1,1,18,2,2,8,3
24037,0,0,1,1,157500,4,4,1,1,1,0,0,0,3,3,2,7,1
24038,1,1,1,0,292500,2,4,1,1,1,0,0,0,9,2,2,8,1
24039,0,1,1,0,144000,1,4,1,1,1,0,0,0,18,2,1,7,1
24040,0,1,1,0,225000,4,1,1,1,1,0,0,0,3,2,1,8,1
24041,0,0,1,1,157500,4,4,1,1,1,0,0,0,18,3,2,7,1
24042,0,1,0,2,81000,4,1,1,1,1,1,0,0,14,4,1,5,2
24043,1,1,1,0,202500,4,4,0,1,1,0,0,1,4,2,2,8,1
24044,1,1,0,0,202500,4,4,1,1,1,0,0,0,4,2,1,8,1
24045,1,1,0,0,135000,1,4,1,1,1,0,1,0,18,2,2,7,2
24046,0,0,1,2,157500,0,1,1,1,1,0,0,0,6,4,1,7,1
24047,1,0,1,0,90000,1,4,3,1,1,0,0,0,18,1,2,6,1
24048,1,1,1,0,270000,4,4,1,1,1,0,0,0,4,2,1,8,1
24049,0,1,1,1,225000,4,4,0,1,1,0,0,0,14,3,2,8,1
24050,1,1,1,1,270000,0,4,1,1,1,0,0,0,4,3,2,8,1
24051,0,1,0,2,135000,4,1,1,1,1,0,0,0,0,4,1,7,1
24052,0,0,1,0,202500,1,4,4,1,1,0,0,0,18,1,0,8,1
24053,0,0,1,2,135000,4,4,1,1,1,0,0,0,16,4,2,7,1
24054,0,0,0,0,112500,4,4,0,1,1,1,0,0,0,2,1,6,2
24055,1,1,0,0,225000,0,4,3,1,1,0,0,0,10,1,1,8,1
24056,0,1,1,0,112500,4,4,1,1,1,1,1,0,8,2,2,6,3
24057,0,0,0,0,135000,0,4,2,2,1,0,0,0,18,1,2,7,1
24058,0,0,1,0,202500,4,4,1,1,1,0,0,0,6,2,1,8,1
24059,1,1,0,2,292500,0,4,1,1,1,0,1,0,18,4,2,8,2
24060,1,1,0,0,184500,4,4,1,2,1,0,0,0,8,2,2,8,1
24061,0,0,0,0,157500,0,1,0,1,1,1,1,0,0,2,2,7,3
24062,0,0,1,0,90000,1,4,1,1,1,0,0,0,18,2,1,6,1
24063,1,0,0,0,225000,4,1,3,1,1,1,0,0,18,1,2,8,2
24064,0,1,0,1,405000,4,4,1,4,1,1,1,1,3,3,1,8,3
24065,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,1,6,1
24066,0,0,0,0,76500,1,1,1,1,1,0,0,0,18,2,1,5,1
24067,1,1,0,0,225000,4,4,1,1,1,1,0,0,18,2,1,8,2
24068,0,1,0,0,180000,0,4,2,1,1,0,0,0,3,1,0,8,1
24069,1,1,1,0,135000,0,1,0,1,1,0,0,0,18,2,2,7,1
24070,0,0,1,0,193500,4,4,3,1,1,0,0,0,18,1,0,8,1
24071,0,0,1,0,171000,4,2,1,1,1,0,0,0,6,2,2,7,1
24072,0,1,1,0,85500,4,1,1,1,1,0,1,0,3,2,2,5,2
24073,0,0,1,0,135000,1,4,3,1,1,0,1,0,18,1,2,7,2
24074,1,0,0,1,270000,0,4,1,1,1,1,1,0,4,3,1,8,3
24075,1,1,1,0,180000,4,4,1,1,1,0,0,0,4,2,2,8,1
24076,1,1,0,1,112500,4,4,1,1,1,0,1,0,8,3,1,6,2
24077,0,1,0,4,202500,4,2,1,1,1,0,0,0,3,6,2,8,1
24078,0,0,1,0,135000,4,3,0,1,1,0,0,0,8,2,2,7,1
24079,0,1,1,2,112500,2,4,0,1,1,0,1,0,6,4,2,6,2
24080,1,1,0,0,157500,0,1,1,1,1,0,0,0,8,2,0,7,1
24081,1,0,1,1,360000,4,4,0,1,1,0,0,0,14,3,2,8,1
24082,0,0,0,0,135000,1,1,3,1,1,0,0,0,18,1,0,7,1
24083,0,0,1,1,112500,4,1,1,1,1,0,1,0,14,3,1,6,2
24084,1,0,1,0,216000,0,1,1,1,1,0,0,1,10,2,2,8,1
24085,0,0,0,0,54000,1,4,3,1,1,0,0,0,18,1,1,3,1
24086,0,0,0,0,112500,0,4,1,1,1,1,1,0,6,2,2,6,3
24087,1,1,1,0,495000,1,1,3,1,1,0,0,0,18,1,2,8,1
24088,0,0,0,0,216000,1,4,1,1,1,0,0,0,18,2,2,8,1
24089,0,0,1,0,144000,4,4,1,1,1,0,0,0,11,2,2,7,1
24090,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,2,8,1
24091,0,1,1,1,112500,4,4,1,1,1,0,0,0,3,3,1,6,1
